Date/Time:  12.aug  13:00			
Temp	19.80				
Channelnumber  Centrod1	 Centroid2  Centroid3  Centroid4 Resolution 1332keVpeak
0	302.73	887.10	2992.15	3393.16	2.15
1	335.2	976.89	3297.53	3738.86	2.26
2	304.31	896.8	3033.86	3438.55	2.13
3	285.89	847.01	2879.08	3265.98	2.16
4	110.646	389.199	1343.96	1524.28	2.60
5	267.399	795.58	2685.57	3044.36	2.11
6	250.76	763.58	2608.51	2957.48	2.14
7	250.06	757.21	2560.13	2902.18	2.13
8	240.8	736.79	2510.62	2848.62	2.30
9	263.13	785.41	2656.2	3011.43	2.16
10	261.07	769.77	2598.82	2946.05	2.12
11	270.78	804.84	2717.05	3084.25	2.10
12	262.28	768.13	2595.75	2944	2.10
13	258.53	773.54	2614.61	2964.77	2.20
14	280.7	822.22	2787.57	3161.98	2.18
15					
16	282.97	831.24	2811.49	3188.34	2.22
17	265.6	785	2663.51	3020.19	2.16
18	201.154	637.308	2171.61	2462.35	2.05
19	262.15	777.17	2639.56	2994.29	2.11
20	265.27	786.16	2673.15	3032.45	2.14
21	254.853	775.14	2634.71	2988.06	2.30
22	259.8	770.05	2620.49	2972.05	2.10
23	119.77	443.424	1538.04	1745.6	2.40
24	263.3	777.93	2642.89	2998.85	2.10
25	208.061	673.853	2271.69	2579.19	2.20
26	119.99	445.217	1526.44	1731.15	2.50
27	258.39	762.97	2594.1	2942.8	2.09
28	252.47	750.35	2527.36	2864.73	2.13
29	128.41	260.483	923.126	1047.29	3.00
30	111.464	417.669	1433.77	1629.03	3.40
