Date/Time:  26.jun  11:35			
Temp	20.30				
Channelnumber  Centrod1	 Centroid2  Centroid3  Centroid4 Resolution 1332keVpeak
0	299.17	877.79	2959.30	3355.34	2.15
1	336.11	978.06	3302.08	3744.13	2.26
2	291.42	867.9	2930.59	3321.38	2.14
3	281.78	837.16	2844.72	3226.26	2.13
4	92.1	375.43	1348.81	1466.89	2.30
5	261.37	782.8	2639.6	2994.03	2.20
6	246.16	756.6	2583.4	2928.36	2.30
7	242.75	741.13	2504.43	2837.89	2.11
8	241.54	738.05	2521.25	2859.58	2.19
9	258.33	774.64	2618.49	2968.37	2.18
10	255.41	759.49	2570.1	2913.92	2.12
11	288.49	839.36	2851.95	3236.02	2.11
12	256.8	753.57	2542.77	2881.2	2.09
13	256.21	768.79	2601.57	2949.48	2.18
14	278.15	804.64	2722.52	3086.5	2.21
15					
16	284.45	838.04	2842.4	3222.17	2.19
17	260.22	775.03	2624.31	2974.01	2.18
18	201.28	631.69	2179.84	2472.72	2.20
19	256.25	764.04	2594.58	2943.07	2.13
20	269.74	798.61	2719.13	3084.84	2.19
21	252.24	769.84	2615.58	2966.38	2.17
22	258.14	769.49	2609.26	2963.38	2.20
23	116.78	439.24	1511.95	1717.8	2.30
24	266.07	784.35	2664.85	3022.51	2.11
25	217.3	665.69	2273.61	2572.9	2.20
26	120.5	446.72	1528.58	1729.2	2.40
27	247.72	741.37	2516.53	2853.98	2.07
28	248.69	742.44	2498.36	2831.67	2.14
29	128.43	253.85	923.37	1047.22	2.20
30	110.5	430	1447.59	1644	3.00
