Date/Time:  24.jun  12:17			
Temp	21.1				
Channelnumber  Centrod1	 Centroid2  Centroid3  Centroid4 Resolution 1332keVpeak
0	299.37	879.06	2960.50	3356.72	2.18
1	335.99	978.03	3302.08	3744.34	2.24
2	292.64	868.56	2932.83	3323.93	2.13
3	282.44	838.09	2846.37	3227.86	2.13
4	90.4123	378.015	1308.12	1482.56	2.30
5	260.61	783.64	2642.42	2995.52	2.11
6	248.64	756.6	2583.65	2928.78	2.14
7	245.17	746.52	2521.51	2857.66	2.10
8	243.96	741.6	2522.82	2862	2.17
9	260.19	778.34	2634.72	2986.84	2.18
10	256.24	760.27	2571.77	2915.92	2.11
11	280.91	824.38	2800.25	3176.87	2.08
12	249.69	751.41	2541.88	2881.07	2.06
13	255.01	766.24	2589.19	2935.54	2.19
14	280.86	806.99	2726.24	3090.68	2.22
15					
16	287.84	841.09	2845.87	3226.77	2.20
17	260.51	775.68	2626.26	2977.27	2.30
18	204.875	646.89	2185.43	2478.23	2.05
19	259.28	770.69	2613.66	2964.04	2.13
20	271.46	800.45	2719.65	3085.62	2.18
21	252.95	770.52	2617.22	2968.18	2.17
22	259.12	770.04	2613.69	2964.73	2.10
23	117.56	436.207	1512.87	1717.83	2.30
24	267.02	785.78	2667.61	3025.55	2.10
25	220.056	678.711	2277.85	2583.51	2.20
26	121.05	446.086	1528.59	1732.87	2.40
27	251.96	746.99	2536.34	2876.66	2.10
28	248.49	742.72	2500.79	2834.46	2.14
29	128.68	255.90	922.568	1048.24	3.50
30	106.48	418.43	1425.08	1618.28	2.90
